event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9488874,2016-03-27T21:00:00-0400,The Expendables,Asylum Maine,26.52,46.74,4,22.0,Portland,ME,NoResults,NoResults,NoResults,NoResults,14,,,,,,,
9489290,2016-04-15T20:00:00-0700,Sharon Jones & The Dap Kings,Keller Auditorium,115.78,123.0,10,33.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,272515,33,,,,,,,
9490629,2016-04-15T20:00:00-0700,Richard Cheese,McMenamins Crystal Ballroom,69.76,80.94,3,14.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,33,,,,,,,
9491372,2016-03-14T21:00:00-0400,Deer Tick,Port City Music Hall,51.33,79.0,4,14.0,Portland,ME,Ticketmaster,$18.00,0,591654,1,2714,629,65,0.398425872690144,0.592674,0.550872,12
9491373,2016-03-17T21:00:00-0400,Enter The Haggis,Port City Music Hall,55.36,77.52,3,15.0,Portland,ME,Ticketmaster,$20.00,0,546803,4,56,3,2,0.46951403095462946,0.39553,0.490492,21
9491374,2016-03-30T20:00:00-0400,Ezra Furman,Port City Music Hall,47.81,169.0,4,19.0,Portland,ME,Ticketmaster,$12.00,0,2355020,17,684,44,12,0.48506769405989525,0.456321,0.547633,10
9491375,2016-04-15T19:30:00-0400,Maine Youth Rock Orchestra,Port City Music Hall,75.78,63.0,4,19.0,Portland,ME,Ticketmaster,$15.00,0,7686654,33,error_5,error_5,error_5,error_5,error_5,error_5,error_5
9491768,2016-04-13T18:30:00-0400,Between the Buried and Me & August Burns Red,State Theatre Portland Maine,54.28,141.0,10,70.0,Portland,ME,Ticketmaster,$25.00,0,391106,31,1757,661,50,0.36782788043444864,0.661072,0.571743,16
9491796,2016-03-23T18:30:00-0700,Between the Buried and Me and August Burns Red,Roseland Theater,47.2,141.0,10,54.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,391106,10,1757,661,50,0.36782788043444864,0.661072,0.571743,16
9500582,2016-03-27T21:00:00-0700,White Denim,Doug Fir Lounge ,40.65,75.0,4,16.0,Portland,OR,Ticketfly,$16.00,0,589804,14,2714,436,90,0.4200359893162661,0.539433,0.534639,10
9500655,2016-04-13T20:00:00-0700,George Clinton and the Parliament Funkadelic,McMenamins Crystal Ballroom,63.86,80.0,4,18.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,31,,,,,,,
9500935,2016-04-20T20:00:00-0700,Courtney Barnett,McMenamins Crystal Ballroom,62.39,1234.0,28,127.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,38,,,,,,,
9501172,2016-04-11T20:30:00-0700,Miike Snow,Roseland Theater,48.31,150.0,33,168.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,2391223,29,,,,,,,
