event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9412238,2016-04-15T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,94.54,1008.97,19,86.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,33,,,,,,,
9412239,2016-04-16T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,16,103.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,34,,,,,,,
9412240,2016-04-19T19:00:00-0500,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,94.54,1008.97,19,62.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,37,,,,,,,
9412241,2016-04-22T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,20,107.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,40,,,,,,,
9412242,2016-04-23T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,16,83.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,41,,,,,,,
9412243,2016-04-26T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,16,86.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,44,,,,,,,
9412244,2016-04-29T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,20,112.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,47,,,,,,,
9412245,2016-04-30T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,21,112.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,48,,,,,,,
9412246,2016-05-03T19:00:00-0500,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,85.57,1008.97,27,116.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,51,,,,,,,
9412247,2016-05-06T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,24,132.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,54,,,,,,,
9412248,2016-05-07T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,21,116.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,55,,,,,,,
9412249,2016-05-10T19:00:00-0500,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,85.57,1008.97,20,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,58,,,,,,,
9412250,2016-05-13T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,21,128.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,61,,,,,,,
9412251,2016-05-14T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,21,109.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,62,,,,,,,
9412252,2016-05-17T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,12,60.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,65,,,,,,,
