event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9500184,2016-03-13T20:00:00-0400,Greg Dulli,First Unitarian Church of Philadelphia ,43.74,35.0,3,7.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,0,,,,,,,
9500210,2016-04-15T19:00:00-0400,Citizen and Turnover,Theatre of Living Arts,32.0,300.0,13,56.0,Philadelphia,PA,Live Nation,NoPriceClass,0,468456,33,,,,,,,
9500518,2016-05-28T20:30:00-0400,RJD2,Union Transfer,43.62,53.58,13,72.0,Philadelphia,PA,Ticketfly,$20.00,0,13754,76,930.0,89.0,98.0,0.380911898274,0.669931,0.601838,23.0
9500596,2016-04-21T20:30:00-0400,White Denim,Union Transfer,56.78,75.0,7,38.0,Philadelphia,PA,Ticketfly,$18.00,0,589804,39,2714.0,436.0,90.0,0.420035989316,0.539433,0.534639,10.0
9500763,2016-03-15T20:00:00-0400,GoldLink,The Foundry Philadelphia,89.21,100.0,16,42.0,Philadelphia,PA,Ticketmaster,$15.00,0,8000418,2,696.0,10.0,3.0,0.508661150586,0.494555,0.606195,
9500879,2016-04-25T20:00:00-0400,Tori Kelly,The Electric Factory,42.61,500.0,80,371.0,Philadelphia,PA,Ticketmaster,$32.50,0,1054791,43,478.0,132.0,1.0,0.559208525071,0.580404,0.758162,12.0
9500936,2016-05-26T20:00:00-0400,Courtney Barnett,The Electric Factory,40.65,495.0,43,220.0,Philadelphia,PA,Ticketmaster,$30.00,0,3909026,74,3096.0,416.0,47.0,0.528732926408,0.590879,0.728927,7.0
9500940,2016-05-15T19:00:00-0400,The 1975,Mann Center for the Performing Arts,44.59,199.99,54,287.0,Philadelphia,PA,Ticketmaster,$35.00,0,66370,63,3924.0,835.0,19.0,0.524438552476,0.626937,0.7675,14.0
9501041,2016-04-08T20:30:00-0400,The Cult,The Electric Factory,70.93,97.0,13,75.0,Philadelphia,PA,Ticketmaster,$35.00,0,397363,26,1531.0,309.0,53.0,0.334942437791,0.701355,0.56236,33.0
9501263,2016-04-20T20:00:00-0400,Floetry,Theatre of Living Arts,58.53,195.0,26,150.0,Philadelphia,PA,Live Nation,NoPriceClass,0,378151,38,,,,,,,
9501824,2016-05-12T19:30:00-0400,Say Anything,Theatre of Living Arts,35.54,195.0,16,89.0,Philadelphia,PA,Live Nation,NoPriceClass,0,235557,60,,,,,,,
9501866,2016-03-15T20:30:00-0400,Tinashe,Theatre of Living Arts,13.12,79.0,23,122.0,Philadelphia,PA,Live Nation,$26.00,0,2020878,2,272.0,13.0,15.0,0.509339616811,0.362612,0.532097,6.0
9502334,2016-04-04T20:00:00-0400,Charlie Puth,Theatre of Living Arts,27.26,300.0,70,256.0,Philadelphia,PA,Live Nation,$20.00,0,5318433,22,737.0,94.0,2.0,0.659923474227,0.553536,0.858109,7.0
9503494,2016-03-23T18:30:00-0400,We The Kings,Theatre of Living Arts,32.0,195.0,11,57.0,Philadelphia,PA,Live Nation,NoPriceClass,0,569961,10,,,,,,,
9505448,2016-04-21T20:30:00-0400,Behemoth,Theatre of Living Arts,48.37,195.0,11,55.0,Philadelphia,PA,Live Nation,NoPriceClass,0,11056,39,,,,,,,
9505468,2016-03-28T19:30:00-0400,Parachute,Union Transfer,40.68,68.0,10,50.0,Philadelphia,PA,Ticketfly,$21.00,0,9315,15,223.0,38.0,3.0,0.393932208011,0.607437,0.557938,10.0
9505632,2016-04-02T20:30:00-0400,Lucius,Union Transfer,33.42,110.0,14,73.0,Philadelphia,PA,Ticketfly,$18.00,0,598452,20,1429.0,280.0,8.0,0.443801339216,0.534077,0.560377,5.0
9506596,2016-04-28T20:00:00-0400,Pearl Jam,Wells Fargo Center Philadelphia,118.14,999999.0,641,1909.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,312553,46,,,,,,,
9506598,2016-04-29T20:00:00-0400,Pearl Jam,Wells Fargo Center Philadelphia,132.3,1275.0,401,1152.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,312553,47,,,,,,,
9508050,2016-03-18T20:00:00-0400,Biz Markie 80's vs. 90's  Party,Theatre of Living Arts,19.01,195.0,9,46.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,5,,,,,,,
9508117,2016-06-17T20:00:00-0400,Thrice,Fillmore Philadelphia,44.57,92.0,20,80.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,96,,,,,,,
9508701,2016-05-20T20:00:00-0400,Explosions in the Sky,Fillmore Philadelphia,53.24,119.0,18,93.0,Philadelphia,PA,Live Nation,NoPriceClass,0,561284,68,,,,,,,
9509043,2016-06-13T19:30:00-0400,At The Drive-In,Fillmore Philadelphia,88.46,456.99,56,301.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,206412,92,,,,,,,
9509088,2016-03-17T20:00:00-0400,Dr. Dog,Fillmore Philadelphia,61.49,77.0,8,31.0,Philadelphia,PA,Live Nation,NoPriceClass,0,42687,4,,,,,,,
9509092,2016-04-16T20:00:00-0400,Dr. Dog,Fillmore Philadelphia,53.48,81.4,16,74.0,Philadelphia,PA,Live Nation,NoPriceClass,0,42687,34,,,,,,,
9509188,2016-04-09T19:30:00-0400,Magic Man & The Griswolds,Union Transfer,50.86,41.0,2,10.0,Philadelphia,PA,Ticketfly,$20.00,0,699966,27,1060.0,75.0,0.0,0.469976991235,0.500253,0.564706,7.0
9509256,2016-05-08T20:00:00-0400,Lapsley,World Cafe Live Philadelphia,54.72,89.0,7,27.0,Philadelphia,PA,Ticketfly,NoPriceClass,0,8068588,56,,,,,,,
9509398,2016-04-22T20:30:00-0400,Houndmouth,Union Transfer,35.54,100.0,11,59.0,Philadelphia,PA,Ticketfly,$22.00,0,5183683,40,679.0,208.0,15.0,0.452453949737,0.523811,0.562663,5.0
9509428,2016-11-25T20:00:00-0400,Peter Hook and The Light,Trocadero,54.41,109.0,9,44.0,Philadelphia,PA,Songkick Tickets,$32.25,0,4154881,257,1441.0,472.0,2.0,0.34662143282,0.503933,0.418708,40.0
9509758,2016-03-17T20:00:00-0400,Pete Yorn,Theatre of Living Arts,55.99,195.0,11,49.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,2030465,4,,,,,,,
9509782,2016-04-16T19:00:00-0400,The Contortionist with Monuments and more,The Voltage Lounge,95.7,85.5,3,16.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,34,,,,,,,
