event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show
9530625,2016-07-26T19:00:00-0500,Goo Goo Dolls,FirstMerit Bank Pavilion at Northerly Island,57.96,895.0,111,379.0,Chicago,IL,Live Nation,NoPriceClass,0,145102,135
9530996,2016-04-12T19:00:00-0500,Atlas Genius,Bottom Lounge,37.86,99.0,13,57.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5539353,30
9531095,2016-03-19T20:00:00-0500,Jake Bugg,Metro,56.78,180.0,13,42.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,4172111,6
9531582,2016-04-27T18:30:00-0500,The Darkness,House of Blues Chicago,67.4,140.0,5,18.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,45
9531752,2016-08-21T18:30:00-0500,Wilco,Jay Pritzker Pavilion,91.0,2000.0,112,357.0,Chicago,IL,Etix,NoPriceClass,0,61494,161
9532360,2016-05-08T20:00:00-0500,Zhu,Concord Music Hall,61.49,149.01,44,245.0,Chicago,IL,Club Tix,$30.00,0,1183857,56
9532456,2016-03-18T22:00:00-0500,Richie Hawtin,Spybar Chicago,94.54,99.0,5,8.0,Chicago,IL,Ticketfly,$20.00,0,146504,5
9532836,2016-03-25T20:00:00-0500,Chi-Town Spring Down with Lil Jon and more,Hilton Chicago and Towers,113.36,93.95,1,10.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,12
9532980,2016-06-11T19:15:00-0500,Steely Dan,FirstMerit Bank Pavilion at Northerly Island,77.12,614.18,125,462.0,Chicago,IL,Live Nation,NoPriceClass,0,87233,90
9533072,2016-04-08T21:00:00-0500,DJ Snake,Aragon Ballroom,63.85,215.95,50,220.0,Chicago,IL,Ticketmaster,$33.00,0,297319,26
9533220,2016-04-01T19:00:00-0500,Cheap Trick,Metro,107.52,500.0,43,99.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,21872,19
9534011,2016-07-16T20:00:00-0500,Yo Gotti,Chicago Theatre,300.25,250.0,1,8.0,Chicago,IL,Ticketmaster,$10.00,0,385292,125
9534012,2016-04-16T20:00:00-0500,Yo Gotti with K. Michelle and more,Chicago Theatre,144.09,231.0,12,50.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,34
9534273,2016-06-09T20:00:00-0500,Macklemore and Ryan Lewis,Riviera Theatre (Chicago),83.13,375.0,63,235.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5705329,88
9534364,2016-06-19T19:00:00-0500,Flight of the Conchords,Jay Pritzker Pavilion,106.34,329.0,73,265.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,98
9535372,2016-03-26T20:00:00-0500,Patti Smith,Old Town School of Folk Music,300.25,250.0,1,2.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,94437,13
9535486,2016-03-16T18:30:00-0500,XXYYXX,Bottom Lounge,46.16,52.0,6,27.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,4971388,3
9535506,2016-04-23T20:00:00-0500,Anthony Hamilton,Arie Crown Theater,73.3,424.68,23,97.0,Chicago,IL,Ticketmaster,$35.50,0,553161,41
9536188,2016-05-17T19:00:00-0500,Sixx A.M.,Concord Music Hall,74.85,61.31,2,14.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,591951,65
9536201,2016-05-23T20:00:00-0500,The Kills,Riviera Theatre (Chicago),58.35,78.0,5,22.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,236059,71
9537117,2016-06-23T19:00:00-0500,Bad Company with Joe Walsh,FirstMerit Bank Pavilion at Northerly Island,85.09,1999.0,148,557.0,Chicago,IL,Live Nation,NoPriceClass,0,364801,102
9537504,2016-06-03T20:00:00-0500,Sturgill Simpson,Riviera Theatre (Chicago),66.22,200.0,31,146.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,6140284,82
