event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show
9483216,2016-04-15T18:30:00-0700,Kirk Franklin,Wiltern Theatre,70.93,186.2,15,54.0,Los Angeles,CA,Live Nation,NoPriceClass,0,115247,33
9483588,2016-04-22T19:00:00-0700,Julieta Venegas,Wiltern Theatre,107.52,254.0,14,50.0,Los Angeles,CA,Live Nation,NoPriceClass,0,370730,40
9483954,2016-03-24T20:00:00-0700,Ra Ra Riot,Teragram Ballroom,93.35,140.0,5,26.0,Los Angeles,CA,Ticketmaster,$20.00,0,320682,11
9484431,2016-03-31T21:00:00-0700,Quantic,El Rey Theatre (LA),59.71,48.5,2,6.0,Los Angeles,CA,AXS,$20.00,0,412964,18
9484433,2016-07-15T20:00:00-0700,Banda MS,Microsoft Theater,79.2,495.0,48,205.0,Los Angeles,CA,AXS,$30.50,0,8363723,124
9484697,2016-03-25T20:00:00-0700,Murder By Death,Echoplex,76.47,62.7,2,12.0,Los Angeles,CA,Ticketfly,NoPriceClass,0,89489,12
9484737,2016-05-07T19:00:00-0700,Dream Theater presents The Astonishing Live,Wiltern Theatre,83.92,450.0,35,97.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,55
9484969,2016-05-20T20:30:00-0700,Big Wild,The Echo,49.41,140.95,13,44.0,Los Angeles,CA,Ticketfly,$12.00,0,8351553,68
9485723,2016-04-23T19:30:00-0700,La Ley,Greek Theatre Los Angeles,86.27,556.0,18,64.0,Los Angeles,CA,Ticketmaster,$25.00,0,262243,41
9486754,2016-04-06T20:00:00-0700,Rachel Platten,El Rey Theatre (LA),37.71,71.0,18,54.0,Los Angeles,CA,AXS,$22.00,0,1988795,24
9486824,2016-05-16T19:00:00-0700,Tech N9ne,The Novo by Microsoft,61.49,71.0,9,56.0,Los Angeles,CA,AXS,$30.00,0,283009,64
9486865,2016-08-06T19:30:00-0700,The Piano Guys,Greek Theatre Los Angeles,86.28,556.0,52,201.0,Los Angeles,CA,AXS,$35.00,0,5872269,146
9491795,2016-03-19T20:00:00-0700,Between The Buried and Me,Roxy Theatre Los Angeles,49.7,80.0,9,40.0,Los Angeles,CA,Ticketfly,$35.00,0,391106,6
9499527,2016-04-07T21:00:00-0700,Cullen Omori,Teragram Ballroom,63.77,56.0,3,14.0,Los Angeles,CA,Ticketmaster,$15.00,0,8637824,25
9500384,2016-04-01T21:00:00-0700,Bag Raiders,El Rey Theatre (LA),43.78,75.0,13,45.0,Los Angeles,CA,Songkick Tickets,$27.75,0,975813,19
9500407,2016-05-20T20:00:00-0700,King Gizzard and the Lizard Wizard,Teragram Ballroom,57.84,90.0,6,25.0,Los Angeles,CA,Ticketmaster,$14.00,0,4137561,68
9500516,2016-04-08T20:00:00-0700,RJD2,Teragram Ballroom,55.47,119.0,12,46.0,Los Angeles,CA,Ticketmaster,$25.00,0,13754,26
9500589,2016-04-01T20:00:00-0700,White Denim,Teragram Ballroom,40.19,199.0,24,89.0,Los Angeles,CA,Ticketmaster,$20.00,0,589804,19
9500838,2016-03-24T21:00:00-0700,Tiga,El Rey Theatre (LA),75.14,64.0,4,17.0,Los Angeles,CA,Songkick Tickets,$34.00,0,242571,11
9500840,2016-04-22T19:30:00-0700,Parachute,Fonda Theatre,54.69,68.0,11,50.0,Los Angeles,CA,Songkick Tickets,$27.75,0,9315,40
9501139,2016-05-21T19:30:00-0700,Tori Kelly,Greek Theatre Los Angeles,72.12,559.0,155,480.0,Los Angeles,CA,AXS,$25.00,0,1054791,69
9501169,2016-03-17T20:00:00-0700,Goldfish,El Rey Theatre (LA),36.13,58.0,6,24.0,Los Angeles,CA,Songkick Tickets,$24.75,0,549752,4
9501264,2016-04-08T19:00:00-0700,Floetry,Wiltern Theatre,96.9,200.9,10,35.0,Los Angeles,CA,Live Nation,NoPriceClass,0,378151,26
9501399,2016-04-02T20:00:00-0700,Adam Lambert,Orpheum Theatre Los Angeles,17.78,332.0,143,342.0,Los Angeles,CA,Ticketmaster,$35.00,0,2436746,20
9501420,2016-04-19T20:30:00-0700,The 1975,Shrine Expo Hall,73.26,1111.0,34,145.0,Los Angeles,CA,TicketsToday,$39.50,0,66370,37
9501812,2016-04-26T20:00:00-0700,Say Anything,Echoplex,57.22,79.99,6,30.0,Los Angeles,CA,Ticketfly,$21.50,0,235557,44
9501880,2016-04-02T20:00:00-0700,Tinashe,Belasco Theater Los Angeles,32.0,142.8,35,157.0,Los Angeles,CA,AXS,$35.00,0,2020878,20
9501941,2016-10-20T13:00:00-0700,Keith Urban,STAPLES Center,87.46,751.0,439,1475.0,Los Angeles,CA,AXS,$45.00,0,553707,221
9502326,2016-03-12T20:00:00-0700,Taylor Macs 24-Decade History of Popular Music,Royce Hall/UCLA,46.16,37.0,1,2.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,-1
9502391,2016-03-30T20:00:00-0700,Andra Day,El Rey Theatre (LA),72.11,199.01,18,85.0,Los Angeles,CA,Songkick Tickets,$27.75,0,5954334,17
9502523,2016-05-06T19:00:00-0700,Dream Theater presents The Astonishing Live,Wiltern Theatre,86.28,233.33,30,104.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,54
9502706,2016-05-14T21:00:00-0700,Jai Wolf,Roxy Theatre Los Angeles,79.2,80.0,4,9.0,Los Angeles,CA,Ticketfly,$16.00,1,8041093,62
9503546,2016-03-17T20:00:00-0700,String Cheese Incident,Shrine Expo Hall,40.0,125.0,21,109.0,Los Angeles,CA,AXS,$49.50,0,182943,4
9505623,2016-05-26T21:00:00-0700,Moderat,Fonda Theatre,61.5,144.0,16,56.0,Los Angeles,CA,AXS,$29.50,0,2379286,74
9505639,2016-05-03T19:00:00-0700,The GazettE,Wiltern Theatre,89.82,140.0,17,83.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,51
9506591,2016-04-27T21:00:00-0700,Flatbush Zombies,Fonda Theatre,67.38,85.0,2,7.0,Los Angeles,CA,AXS,$25.00,0,5081903,45
9507019,2016-03-19T20:00:00-0700,Invasion del Corrido,Microsoft Theater,79.2,2500.0,64,259.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,6
9507115,2016-05-21T20:00:00-0700,J Boog,The Novo by Microsoft,61.97,150.0,9,48.0,Los Angeles,CA,AXS,$25.00,0,1077783,69
9507122,2016-03-29T20:00:00-0700,Lissie,El Rey Theatre (LA),57.64,120.0,9,41.0,Los Angeles,CA,Songkick Tickets,$30.75,0,582389,16
9507123,2016-04-21T20:00:00-0700,Lapsley,El Rey Theatre (LA),46.08,145.0,13,55.0,Los Angeles,CA,Songkick Tickets,$26.75,0,8068588,39
9507124,2016-05-10T19:30:00-0700,Magic Man & The Griswolds,Fonda Theatre,52.06,67.24,3,7.0,Los Angeles,CA,AXS,$27.50,0,699966,58
9507125,2016-03-20T15:00:00-0700,Skanking Reggae Festival,Shrine Expo Hall,91.0,86.05,4,24.0,Los Angeles,CA,NoRegexp,NoRegexp,NoRegexp,NoRegexp,7
9507421,2016-05-06T21:00:00-0700,Explosions in the Sky,The Theatre at Ace,126.4,199.5,24,98.0,Los Angeles,CA,AXS,$32.00,0,561284,54
9507430,2016-05-15T21:00:00-0700,Jai Wolf,Roxy Theatre Los Angeles,66.22,100.0,10,40.0,Los Angeles,CA,Ticketfly,$16.00,1,8041093,63
9507432,2016-05-05T21:00:00-0700,Explosions in the Sky,The Theatre at Ace,95.72,199.02,32,102.0,Los Angeles,CA,AXS,$32.00,0,561284,53
9507611,2016-04-28T18:00:00-0700,Boyce Avenue,Wiltern Theatre,61.49,115.0,19,91.0,Los Angeles,CA,Live Nation,$25.00,0,608550,46
9508123,2016-04-03T20:00:00-0700,Adam Lambert,Orpheum Theatre Los Angeles,46.1,258.75,122,340.0,Los Angeles,CA,Ticketmaster,$35.00,0,2436746,21
9508272,2016-04-21T21:00:00-0700,Grimes,Shrine Expo Hall,72.29,420.0,66,281.0,Los Angeles,CA,AXS,$28.50,1,705029,39
9508348,2016-04-13T20:00:00-0700,DAY6 - First Fan Meeting in USA 2016,The Novo by Microsoft,250.3,210.0,1,1.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,31
9509067,2016-03-25T21:00:00-0700,Sophie,El Rey Theatre (LA),43.15,43.0,3,8.0,Los Angeles,CA,Songkick Tickets,$29.75,0,343201,12
9509084,2016-05-14T21:00:00-0700,Hippie Sabotage,El Rey Theatre (LA),49.46,99.01,15,69.0,Los Angeles,CA,AXS,$20.00,1,8507413,62
9509250,2016-07-29T19:30:00-0700,Chris Botti and The Tenors,Greek Theatre Los Angeles,132.3,556.0,43,196.0,Los Angeles,CA,Ticketmaster,$45.00,0,451102,138
9509412,2016-09-24T20:00:00-0700,Peter Hook and The Light,Wiltern Theatre,61.48,130.0,16,58.0,Los Angeles,CA,Live Nation,NoPriceClass,0,4154881,195
9509454,2016-03-13T20:00:00-0700,Andrea Gibson,Fonda Theatre,72.43,59.28,2,8.0,Los Angeles,CA,AXS,$20.00,0,443755,0
9509455,2016-04-08T21:00:00-0700,Moe,Fonda Theatre,70.29,76.4,4,16.0,Los Angeles,CA,AXS,$37.50,0,183105,26
9510076,2016-04-30T21:00:00-0700,Four Tet with Floating Points and Madlib,Shrine Expo Hall,53.23,150.0,14,61.0,Los Angeles,CA,AXS,$15.00,0,306583,48
9510207,2016-03-25T21:00:00-0700,Joanna Newsom,Orpheum Theatre Los Angeles,67.4,125.0,12,50.0,Los Angeles,CA,Ticketmaster,$31.50,0,481340,12
9510349,2016-05-05T21:00:00-0700,Gin Wigmore,El Rey Theatre (LA),55.12,149.95,10,49.0,Los Angeles,CA,Songkick Tickets,$27.75,0,2501116,53
9510768,2016-04-18T21:00:00-0700,The Kills,Mayan Theater,59.67,125.0,27,100.0,Los Angeles,CA,AXS,$35.00,1,236059,36
9511140,2016-05-21T19:00:00-0700,Amon Amarth with Entombed and Exmortus,Wiltern Theatre,54.29,129.0,22,110.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,69
9511200,2016-04-09T19:00:00-0700,Third Eye Blind,Wiltern Theatre,87.28,299.0,90,344.0,Los Angeles,CA,Live Nation,NoPriceClass,0,389114,27
9511221,2016-04-07T19:00:00-0700,Yung Lean,Wiltern Theatre,50.87,169.0,14,73.0,Los Angeles,CA,Live Nation,NoPriceClass,0,7120994,25
9511313,2016-05-07T18:00:00-0700,The Summer Set,Roxy Theatre Los Angeles,72.12,144.0,5,15.0,Los Angeles,CA,Ticketfly,$20.00,0,912614,55
9511508,2016-04-19T20:30:00-0700,James Bay,The Theatre at Ace,108.7,500.0,57,129.0,Los Angeles,CA,AXS,$33.50,0,3741276,37
9511517,2016-03-19T19:30:00-0700,Bruce Springsteen and the E Street Band,Los Angeles Memorial Sports Arena and Coliseum,95.25,5555.56,583,1474.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,6
9511704,2016-05-29T20:00:00-0700,Brian Jonestown Massacre,Teragram Ballroom,100.94,299.0,9,41.0,Los Angeles,CA,Ticketmaster,$26.00,0,73973,77
9511705,2016-05-30T21:00:00-0700,Brian Jonestown Massacre,Teragram Ballroom,43.8,129.0,12,50.0,Los Angeles,CA,Ticketmaster,$26.00,0,73973,78
9511730,2016-04-09T20:00:00-0700,Trixie Whitley,Teragram Ballroom,87.34,73.0,4,19.0,Los Angeles,CA,Ticketmaster,$15.00,0,607886,27
9511791,2016-07-02T19:30:00-0700,Ringo Starr and His All Starr Band,Greek Theatre Los Angeles,103.98,703.32,47,134.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,111
9512006,2016-04-28T20:00:00-0700,Iggy Pop,Greek Theatre Los Angeles,102.8,1218.0,118,357.0,Los Angeles,CA,Ticketmaster,$49.50,0,170739,46
9512112,2016-07-15T20:00:00-0700,Babymetal,Wiltern Theatre,114.6,273.74,51,170.0,Los Angeles,CA,Live Nation,NoPriceClass,0,5643294,124
9512198,2016-04-20T21:00:00-0700,The Last Shadow Puppets,The Theatre at Ace,79.2,300.0,38,88.0,Los Angeles,CA,AXS,$30.00,0,2332472,38
9512228,2016-07-14T20:00:00-0700,Halsey,Shrine Expo Hall,61.48,1111.0,173,763.0,Los Angeles,CA,AXS,$39.50,0,8067338,123
9512311,2016-04-03T20:00:00-0700,Geographer with The Crookes,Teragram Ballroom,41.27,126.0,6,28.0,Los Angeles,CA,Ticketmaster,$18.00,0,2336633,21
9512379,2016-04-23T20:00:00-0700,Parov Stelar,The Novo by Microsoft,72.12,129.99,14,54.0,Los Angeles,CA,AXS,$35.00,0,8597639,41
9512385,2016-03-19T21:00:00-0700,Chairlift,El Rey Theatre (LA),28.99,110.0,18,60.0,Los Angeles,CA,Songkick Tickets,$27.75,0,567624,6
9512386,2016-04-14T21:00:00-0700,Bob Moses,El Rey Theatre (LA),67.7,109.0,23,73.0,Los Angeles,CA,AXS,$22.00,1,457177,32
9512388,2016-04-18T21:00:00-0700,Rhye,Fonda Theatre,67.39,133.9,21,63.0,Los Angeles,CA,AXS,$35.00,0,6002544,36
9512391,2016-04-20T21:00:00-0700,Miike Snow,Fonda Theatre,73.18,9999.0,58,152.0,Los Angeles,CA,AXS,$35.00,0,2391223,38
9512399,2016-05-21T20:00:00-0700,FILTER with Orgy and Vampires Everywhere,Roxy Theatre Los Angeles,44.97,100.0,8,40.0,Los Angeles,CA,Ticketfly,$25.00,0,188715,69
9512432,2016-03-28T20:30:00-0700,The Joy Formidable,Roxy Theatre Los Angeles,107.52,89.0,1,4.0,Los Angeles,CA,Ticketfly,$25.00,0,1195278,15
9512433,2016-03-29T20:30:00-0700,The Joy Formidable,Roxy Theatre Los Angeles,89.82,75.0,2,3.0,Los Angeles,CA,Ticketfly,$25.00,0,1195278,16
9512537,2016-05-13T20:00:00-0700,Charles Bradley and his Exrtraordinaires,The Theatre at Ace,93.87,215.56,9,25.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,61
9512613,2016-04-19T21:00:00-0700,The Arcs,Fonda Theatre,120.49,199.0,11,36.0,Los Angeles,CA,AXS,$35.00,0,16288,37
9512620,2016-04-21T20:00:00-0700,Snakehips with Wave Racer and Stwo,The Novo by Microsoft,43.8,115.95,27,167.0,Los Angeles,CA,AXS,$25.00,0,126588,39
9512684,2016-03-18T21:00:00-0700,Gungor,El Rey Theatre (LA),57.96,47.0,1,2.0,Los Angeles,CA,AXS,$25.00,0,727846,5
9512685,2016-04-19T21:00:00-0700,AlunaGeorge,El Rey Theatre (LA),54.63,200.0,39,201.0,Los Angeles,CA,AXS,$25.00,1,3909671,37
9513435,2016-04-25T21:00:00-0700,Years and Years,Fonda Theatre,72.04,125.0,33,85.0,Los Angeles,CA,AXS,$29.00,0,3976856,43
9513543,2016-07-30T19:30:00-0700,Bonnie Raitt,Greek Theatre Los Angeles,113.42,556.0,51,194.0,Los Angeles,CA,AXS,$41.00,0,135398,139
9513618,2016-09-11T19:00:00-0700,Ray LaMontagne,Greek Theatre Los Angeles,90.99,1225.0,120,356.0,Los Angeles,CA,Ticketmaster,$39.50,0,107918,182
9513932,2016-07-24T18:30:00-0700,Barenaked Ladies,Greek Theatre Los Angeles,48.39,556.0,57,209.0,Los Angeles,CA,Ticketmaster,$25.00,0,199498,133
9514101,2016-05-05T21:00:00-0700,Bleached with NO PARENTS,Teragram Ballroom,20.2,135.0,5,20.0,Los Angeles,CA,Ticketmaster,$16.00,0,1011326,53
9514130,2016-08-11T20:00:00-0700,Bryan Ferry,Microsoft Theater,78.33,1800.0,122,556.0,Los Angeles,CA,AXS,$49.50,0,408487,151
9514195,2016-04-07T18:30:00-0700,Basement,Echoplex,14.3,144.0,4,10.0,Los Angeles,CA,Ticketfly,$15.00,0,219964,25
9514206,2016-03-25T20:00:00-0700,Tyler Rich,The Lyric Theatre Los Angeles,44.98,36.0,1,2.0,Los Angeles,CA,Ticketfly,$10.00,0,8661939,12
9514280,2016-03-26T20:00:00-0700,The Smashing Pumpkins,The Theatre at Ace,130.53,689.0,51,120.0,Los Angeles,CA,AXS,$59.50,0,233074,13
9514281,2016-03-27T20:00:00-0700,The Smashing Pumpkins,The Theatre at Ace,91.0,413.06,54,151.0,Los Angeles,CA,AXS,$59.50,0,233074,14
9514438,2016-04-18T21:00:00-0700,Savages,El Rey Theatre (LA),133.34,200.0,6,10.0,Los Angeles,CA,AXS,$25.00,0,242996,36
9514439,2016-04-20T21:00:00-0700,Christine and the Queens,El Rey Theatre (LA),91.0,108.0,3,8.0,Los Angeles,CA,AXS,$25.00,0,4183826,38
9514461,2016-04-20T19:00:00-0700,The Front Bottoms,The Regent Theater Los Angeles,113.92,150.0,11,33.0,Los Angeles,CA,Ticketfly,$17.50,1,1101535,38
9514558,2016-03-30T20:00:00-0700,Cate Le Bon,The Masonic Lodge at Hollywood Forever,59.08,88.95,4,8.0,Los Angeles,CA,Ticketfly,$20.00,0,585392,17
9515811,2016-03-19T20:30:00-0700,New Order,Shrine Auditorium Los Angeles,77.46,500.0,126,414.0,Los Angeles,CA,AXS,$39.50,0,434538,6
9515966,2016-03-31T20:00:00-0700,Jessie James Decker,Roxy Theatre Los Angeles,119.32,110.0,3,11.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,18
9515994,2016-08-27T19:00:00-0700,Josh Groban,Greek Theatre Los Angeles,98.08,5000.0,222,889.0,Los Angeles,CA,Ticketmaster,$60.00,0,474091,167
9516382,2016-05-07T21:00:00-0700,Tres Bandas Campaneros -  with Los Lobos and The Blasters,The Novo by Microsoft,83.21,180.17,23,112.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,55
9516383,2016-05-05T21:00:00-0700,Lucius,Fonda Theatre,75.12,95.0,11,57.0,Los Angeles,CA,AXS,$22.00,0,598452,53
9516384,2016-05-06T20:00:00-0700,Kvelertak with Torche,Fonda Theatre,57.96,75.0,6,24.0,Los Angeles,CA,AXS,$22.50,0,100819,54
9516455,2016-04-16T19:00:00-0700,NOFX,Belasco Theater Los Angeles,67.27,109.0,13,68.0,Los Angeles,CA,Ticketmaster,$28.50,0,214756,34
9516676,2016-04-27T19:30:00-0700,Chris Stapleton,Greek Theatre Los Angeles,48.52,5000.0,536,1647.0,Los Angeles,CA,AXS,$39.50,0,793839,45
9517548,2016-06-10T20:30:00-0700,The Matches,Teragram Ballroom,39.73,67.26,6,31.0,Los Angeles,CA,Ticketmaster,$20.00,0,330859,89
9517555,2016-04-23T19:00:00-0700,Andy Mineo,Wiltern Theatre,41.42,110.0,14,59.0,Los Angeles,CA,Live Nation,NoPriceClass,0,5467058,41
9519190,2016-04-01T20:30:00-0700,Hinds,Echoplex,37.84,75.0,6,30.0,Los Angeles,CA,Ticketfly,$13.50,0,8400833,19
9519490,2016-05-13T21:00:00-0700,Mura Masa and Nao,Roxy Theatre Los Angeles,150.0,135.0,2,7.0,Los Angeles,CA,Ticketfly,$15.00,1,8054163,61
9519493,2016-03-15T21:30:00-0700,Esperanza Spalding,Belasco Theater Los Angeles,82.74,71.0,2,6.0,Los Angeles,CA,AXS,$35.00,0,560672,2
9519993,2016-04-20T21:00:00-0700,The Heavy,Roxy Theatre Los Angeles,132.3,279.99,2,6.0,Los Angeles,CA,Ticketfly,$24.00,1,348524,38
9520084,2016-09-16T19:30:00-0700,Micky Dolenz and Peter Torks The Monkees 50th Anniversary Tour,Pantages Theatre Los Angeles,102.01,399.0,39,147.0,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,187
9520479,2016-05-16T21:00:00-0700,Jai Wolf,Roxy Theatre Los Angeles,55.85,100.0,11,33.0,Los Angeles,CA,Ticketfly,$16.00,1,8041093,64
9520971,2016-03-14T20:00:00-0700,Jake Bugg,El Rey Theatre (LA),61.48,150.0,18,62.0,Los Angeles,CA,AXS,$22.50,0,4172111,1
