event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show
9521976,2016-10-26T20:00:00-0400,Mana,Philips Arena,70.73,606.9,245,1066.0,Atlanta,GA,Ticketmaster,$49.50,0,106220,227
9522580,2016-05-16T19:00:00-0400,Apocalyptica,Masquerade Atlanta,44.47,75.0,12,62.0,Atlanta,GA,Ticketmaster,$25.00,0,216253,64
9522672,2016-05-02T19:00:00-0400,The Spill Canvas,Masquerade Atlanta,31.24,53.0,9,46.0,Atlanta,GA,Ticketmaster,$15.00,0,520329,50
9523589,2016-05-10T19:00:00-0400,The Sonics with The Woggles and  Barrence Whitfield and The Savages,Terminal West,66.2,64.38,8,45.0,Atlanta,GA,Ticketfly,$30.00,0,62227,58
9524101,2016-05-06T19:00:00-0400,Freddie Gibbs,Masquerade Atlanta,39.69,64.0,9,40.0,Atlanta,GA,Ticketmaster,$20.00,0,2793016,54
9524270,2016-05-24T20:00:00-0400,The Neighbourhood,Buckhead Theatre,57.43,144.0,12,48.0,Atlanta,GA,Ticketmaster,$34.00,0,681887,72
9527218,2016-06-03T19:00:00-0400,Maze featuring Frankie Beverly and Gladys Knight,Chastain Park Amphitheatre,154.72,275.0,17,94.0,Atlanta,GA,Live Nation,NoPriceClass,0,415088,82
9527381,2016-03-26T20:00:00-0400,Rusted Root,Variety Playhouse,56.74,53.0,10,44.0,Atlanta,GA,Ticketmaster,$25.00,0,512687,13
9527663,2016-09-09T20:00:00-0400,Brian Wilson,Fox Theatre Atlanta,93.57,299.0,100,373.0,Atlanta,GA,NoVendorClass,NoPriceClass,NoSoldOutClass,547191,180
9527670,2016-04-22T19:00:00-0400,The Steeldrivers,Terminal West,238.49,199.99,1,4.0,Atlanta,GA,Ticketfly,$20.00,0,199283,40
9528388,2016-06-21T20:00:00-0400,The Wombats,Center Stage Theatre,41.31,125.0,10,56.0,Atlanta,GA,Ticketmaster,$20.00,0,470480,100
9528641,2016-05-26T20:00:00-0400,Sam Beam,Buckhead Theatre,91.0,75.0,1,2.0,Atlanta,GA,Ticketmaster,$35.00,0,625595,74
9528816,2016-05-04T19:00:00-0400,Queensryche,Masquerade Atlanta,108.15,89.55,2,14.0,Atlanta,GA,Ticketmaster,NoPriceClass,0,39576,52
9529178,2016-04-10T19:30:00-0400,The Melvins and Napalm Death,Masquerade Atlanta,42.6,156.0,6,34.0,Atlanta,GA,Ticketmaster,$22.00,0,207184,28
9529296,2016-03-20T20:00:00-0400,Majid Jordan,Vinyl Atlanta,140.95,225.0,2,2.0,Atlanta,GA,NoVendorClass,NoPriceClass,NoSoldOutClass,8373298,7
9530279,2016-04-10T18:30:00-0400,Vishal Daldani,Cobb Energy Performing Arts Centre,153.13,155.4,3,10.0,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,28
9530452,2016-04-22T20:00:00-0400,Sister Hazel,Variety Playhouse,80.5,145.0,8,40.0,Atlanta,GA,Ticketmaster,$26.00,0,7973413,40
9531597,2016-05-03T20:00:00-0400,Paul Simon,Fox Theatre Atlanta,128.76,749.01,125,369.0,Atlanta,GA,NoVendorClass,NoPriceClass,NoSoldOutClass,213059,51
9531704,2016-03-24T19:00:00-0400,Skinny Lister,Masquerade Atlanta,32.0,198.0,8,39.0,Atlanta,GA,Ticketmaster,$15.00,0,904039,11
9531910,2016-05-06T19:00:00-0400,Bring Me The Horizon,The Tabernacle Atlanta,59.14,456.99,46,249.0,Atlanta,GA,Live Nation,NoPriceClass,0,347077,54
9532223,2016-08-06T18:00:00-0400,Flashback Festival,Lakewood Amphitheatre,55.6,1147.5,46,358.0,Atlanta,GA,NoRegexp,NoRegexp,NoRegexp,NoRegexp,146
9532998,2016-04-26T20:30:00-0400,Joy Formidable,Terminal West,49.69,60.0,5,24.0,Atlanta,GA,Ticketfly,$18.00,0,1195278,44
9533014,2016-04-27T20:00:00-0400,Steel Panther,The Tabernacle Atlanta,70.82,176.0,10,48.0,Atlanta,GA,Live Nation,NoPriceClass,0,2330488,45
9533864,2016-05-13T20:00:00-0400,Juan de Marcos and the Afro-Cuban All Stars,Variety Playhouse,100.7,199.0,3,13.0,Atlanta,GA,Ticketmaster,$30.00,0,299887,61
9533921,2016-06-19T19:30:00-0400,Weird Al Yankovic,Fox Theatre Atlanta,117.35,406.98,46,139.0,Atlanta,GA,NoVendorClass,NoPriceClass,NoSoldOutClass,132047,98
9533958,2016-06-10T20:00:00-0400,Chris Botti and Joshua Bell,Symphony Hall Atlanta,126.79,270.0,11,54.0,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,89
9533985,2016-08-12T19:00:00-0400,Def Leppard with REO Speedwagon and Tesla,Lakewood Amphitheatre,40.26,600.0,171,907.0,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,152
9534044,2016-05-05T20:00:00-0400,Lukas Graham,Vinyl Atlanta,117.34,109.99,4,40.0,Atlanta,GA,NoVendorClass,NoPriceClass,NoSoldOutClass,4801228,53
9534360,2016-07-12T19:00:00-0400,Flight of the Conchords,Chastain Park Amphitheatre,86.67,3333.0,34,153.0,Atlanta,GA,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,121
