event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show
9510028,2016-04-08T20:00:00-0500,Lissie,Emos,67.05,54.72,2,8.0,Austin,TX,Front Gate Tickets,$20.00,0,582389,26
9510157,2016-04-22T20:00:00-0500,Jonny Lang,ACL Live at The Moody Theater,75.66,207.9,26,82.0,Austin,TX,Ticketfly,$29.00,0,1053,40
9511022,2016-07-23T19:30:00-0500,Brand New and Modest Mouse,Austin360 Amphitheater,44.93,5495.0,276,967.0,Austin,TX,Ticketmaster,$25.00,0,535518,132
9511109,2016-05-13T20:00:00-0500,J Boog,The Parish,99.98,80.28,1,8.0,Austin,TX,Front Gate Tickets,$15.00,0,1077783,61
9511110,2016-05-13T19:00:00-0500,Magic Man and the Griswolds with Panama Wedding,Scoot Inn,106.44,85.75,1,8.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,61
9511298,2016-04-18T18:00:00-0500,The Summer Set,The Sidewinder,76.49,62.7,1,6.0,Austin,TX,Ticketfly,$17.00,0,912614,36
9512368,2016-04-21T20:00:00-0500,Foreigner,ACL Live at The Moody Theater,100.83,286.35,34,102.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,145855,39
9512547,2016-03-25T20:00:00-0500,Explosions In The Sky,Paramount Theatre Austin,176.36,224.99,4,10.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,561284,12
9513677,2016-09-22T20:00:00-0500,Ray LaMontagne,Bass Concert Hall,113.4,5000.0,97,261.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,107918,193
9514521,2016-04-19T19:30:00-0500,The Smashing Pumpkins,Bass Concert Hall,81.55,300.0,85,298.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,233074,37
9516753,2016-04-29T20:00:00-0500,Foals,Emos,78.02,150.0,7,35.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,47
9517087,2016-03-24T19:00:00-0500,Moon Taxi,Emos,94.52,78.0,5,25.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,466296,11
9517122,2016-04-28T19:00:00-0500,The Front Bottoms,Emos,41.38,199.0,21,111.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1101535,46
9519208,2016-04-14T19:00:00-0500,Delta Rae,The Parish,103.49,83.25,1,8.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,3570191,32
9519290,2016-05-21T20:00:00-0500,Lucius,Emos,38.3,79.35,10,48.0,Austin,TX,Front Gate Tickets,$20.00,0,598452,69
9520683,2016-04-21T19:00:00-0500,Nathaniel Rateliff,Stubbs BarBQ,56.66,1111.0,70,409.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,2402553,39
9521556,2016-05-17T19:00:00-0500,Daryl Hall and John Oates with Sharon Jones and the Dap Kings and more,Austin360 Amphitheater,43.74,752.0,151,605.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,65
9521693,2016-04-20T20:00:00-0500,Bon Qui Qui,Paramount Theatre Austin,123.25,125.0,2,6.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,38
9521877,2016-05-08T20:00:00-0500,Pentatonix,Frank Erwin Events Center,70.2,399.0,101,374.0,Austin,TX,Official Artist VIP,$125.00,0,5612033,56
9521903,2016-04-15T20:00:00-0500,Chick Corea and Bela Fleck,Paramount Theatre Austin,87.85,70.0,1,2.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,206143,33
9521926,2016-04-26T19:00:00-0500,Half Moon Run,The Parish,73.69,100.0,3,14.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,3878406,44
9522704,2016-05-07T20:00:00-0500,Gipsy Kings,ACL Live at The Moody Theater,106.34,334.0,13,44.0,Austin,TX,Ticketfly,$51.50,0,178419,55
9523118,2016-06-07T19:00:00-0500,BØRNS,Stubbs BarBQ,39.81,1000.0,25,120.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,86
9523518,2016-04-20T19:30:00-0500,The Struts,The Parish,54.79,104.98,7,44.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,567327,38
9524269,2016-05-17T19:00:00-0500,The Neighbourhood,Stubbs BarBQ,65.02,75.0,13,63.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,636848,65
9524271,2016-05-26T19:00:00-0500,Flogging Molly,Stubbs BarBQ,56.3,224.0,8,38.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,74
9527117,2016-06-18T20:00:00-0500,Bruce Robison and Kelly Willis with John Fullbright,ACL Live at The Moody Theater,78.02,99.0,11,35.0,Austin,TX,Ticketfly,$29.00,0,5361118,97
9527121,2016-06-04T20:00:00-0500,Justin Hayward,Paramount Theatre Austin,161.01,299.0,6,18.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,225631,83
9527328,2016-04-14T19:00:00-0500,Deerhunter,Mohawk,70.89,140.0,11,31.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,222485,32
9527657,2016-03-30T19:00:00-0500,Greg Dulli,Central Presbyterian Church,64.25,50.0,1,2.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,458141,17
9527728,2016-04-23T19:00:00-0500,Leslie Jones and Colin Jost,Paramount Theatre Austin,98.47,110.0,5,18.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,2334199,41
9529152,2016-06-25T19:00:00-0500,Lake Street Dive,Stubbs BarBQ,43.8,86.9,15,75.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1077331,104
9529588,2016-04-09T20:00:00-0500,Widespread Panic,ACL Live at The Moody Theater,127.96,350.0,77,250.0,Austin,TX,Ticketfly,$49.00,0,377326,27
9529670,2016-04-08T20:00:00-0500,Widespread Panic,ACL Live at The Moody Theater,142.07,999.0,51,180.0,Austin,TX,Ticketfly,$49.00,0,377326,26
9529671,2016-04-10T20:00:00-0500,Widespread Panic,ACL Live at The Moody Theater,93.75,1000.0,61,209.0,Austin,TX,Ticketfly,$49.00,0,377326,28
9529809,2016-03-25T14:00:00-0500,Explosions In The Sky,Paramount Theatre Austin,76.05,555.0,19,52.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,561284,12
9531172,2016-05-03T19:00:00-0500,San Fermin,The Parish,64.19,55.0,2,10.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,6185239,51
9531175,2016-05-14T14:00:00-0500,Untapped Festival Austin with Atlas Genius and more,Carson Creek Ranch,72.53,118.7,2,12.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,62
9531488,2016-06-23T20:00:00-0500,John Carpenter,ACL Live at The Moody Theater,153.93,343.85,6,30.0,Austin,TX,Ticketfly,$45.00,0,270933,102
